sentence_id	sentence	sentence_domain	source
42515741a5aa0912841619505cb6b022fee77b13544b3f70ce1179a9ecb1572f	Words unknown are useless.		Made up
425780d076dc615d18f389cf6085d6edfbf98d7464324722360f356a165d8625	میرے استاد بہت اچھے ہیں۔		mine
426f75f52ea49828020b690fe4b7bd644d680fb5b25b9095699723e411d02df2	Dia sedang tertidur		Self Citation
42917afb3337998cf9bd37197930b96e50daa73d95b1d1598d047fd014c5e6d8	Hello bro how are you		Own
42a9dff6f2f9fc3bcba008aeec57f928cfc8544dbef794d4fee7683add73c310	there's really no chance of getting tickets from her		self citation
42f51b31228e2addd51b27cfd42c49c51fb2333a2982705fa73af048de7c06a2	Umm where are you going with to the water world		None
434ce18eac03ae36b56b3f7b8ddc2a867d30670bbe6f23ee2d44dd4b4cf208ee	Nous sommes en guerre.		Emmanuel Macron
43bb1b578c0f513f3f7b291dfe0a11d71a7c96c9559fe86034f8d72e90210a14	میرے پاس بات کرنے کو بہت کچھ ہے۔		Self Citation
43e0c0a2dbfe9ffc0f7a0b4c2ae8d4e00bd7a7dbfd262a0204c3b97b65a646f2	Ighuo wocha ukalalia w'uli ghw'apo.	general	Myself
44047d864cff8aaf024bb661fe8e91ca987571ceb439b34bf7335a4d6ab39edc	W'adazunguka w'ikiuza maka ghaw'o.	general	Myself
4462677abfd91def409471474fad0f48048d6e2191730b724e9afc655921975e	Ma in via a Leandro chi c’è?		Autocitazione 
4467917335612f3dbd393d50d7c6842ad6808620e135f79da25984d0203cd9e1	Hello hi dhanush how are you 	general	Introducing 
44921107b090267889261cb1040548bc7ddba6b2eaf8d7df3e31b3a734b7e61d	Wadakunda walodi w'a tee zaidi.	general	Myself
449e68a1c24db741c461c469542d704798f00b699ce7302232ec11d6c9514fb3	Wokunda mka mwana wake wa imbiri uweka.	general	Myself
44b4ad945b9f209d56920792dbc64505d860cec9f042859dc6dc1d0491517f7c	Jessica, you left your handbag in the kitchen. Don't lose it.		My dream story.
44e232ca0b639d77a0e04f5ee14dd78f266748eb046fea80dca33335dc7e8bbd	Ikanisa jhaw'o w'eagha na mabamba.	general	Myself
44e56dd41bc640bb884e7c04c281dd21de14220767bde273aafd9e2e13d3c9aa	You should be able to do your nan		Self Citation
44e60d23d9236145215b43a079676c527dfeef269508851d241bfcfbe825fd06	پانی پی لو، پیاس لگی ہوئی ہے. 		self
44e83fad0c42d9cdb2ba42d38e0e01d26e2a81ae6d8da27da310a292ebf0c7bb	Evaluation in terms of useable unusable, instant of good bad is more effective.		"""Self Citation"""
4532e15ad58211aa552fffad880aefd90cbc94126ab2d1bf9587299a35b66e5b	Choo diendanye.	general	Myself
4536c0368e5e598915317ef2f16b2fa7d97d7d3fa3eac20fe32096c053b7b6cc	what on earth is happening ?		myself
456606821869532bf70b9a63669c545a5c01ecc62b7fd592a2f8a7a2a0fe0d13	چوار ، پێنج ، شەش ، حەوت ، هەشت ، نۆ ، دە		ژمارەکان لەزمانی کوردی سۆرانی
457dde8fbd9b6ef4ef65b751aa3c83846ba4ab410a9974433d1917a26453a83e	Kukatima kukaba picha ndeidimikaa.	general	Myself
45c2ac5d155c5dee77aba72db82c615e779e044562f3dbc05caf9f437f732f28	Wondareda lumenyo lwake ukaw'ingwa.	general	Myself
463c274321bd573073d06f5c3aba5cc451c8943290072a291713b6f18f20f31e	wee		meera
465dd515cb9b117dd53e5fd7647b1f76d24a3b98d4ce098aa7655ad539f22d51	بچوں کے کتابیچے ہیں. 		self
46a72b7b5f7fbe113165e3d5bc2e328570973370d96ff6a83718edd599d979b5	ცუდი შემნახავი ქურდზე უარესიაო.		ანდაზები
46aacf576035f1e9211549a409ae4d3f4355ad5aef9e75d5ae6d1904e9ba0a0e	W'azerwa w'iche kesho na w'ivike shwaa.	general	Myself
46f501f26e7346c4c900cb7f79ddd60ed3187f9dd9c9910ad3f601f91ceeae20	Dienda meria kuzumua mabemba, deghianika eri ghiome.		self
471f8ca1917beb9bbef4369c0f867f9706b46ed4f6b793b1a0eba723e233d40b	. زندگی کو خوشیاں بڑھانے کی کوشش کریں اور دنیا کی سیر کریں۔ 		self
47641a482edab7411796c9b6095971053b0b0269582d7294cc30cc55d03a065e	damn, I'm running out of ideas for sentences		self citation
4774c547cc8a5ff76c66110b822c29a050f076845cc1bcee2d555fd151a19a2f	میری ماں کھانا بناتی ہیں.  		self
478b1052e482e58d09c23ef35a2a0b35ca82c5952f89201a3ca5363d3dca3d87	Why did you have a makeup in your bag? Why did you have it?		My dream story.
47a43d579e05b64ea9126b0b8732ea6e5fbb68d3e2c2e83b5b533f776c6bff92	  آجکل ہر انسان مشکلات کا آخری حل خودکشی سمجتا ہےـ 		Self Citation
47b6b2b4467c7fe796d878f13dddb6503954d5393aaae4555c244b7761f54d6e	Oduaa w'uka kio kushoma.	general	Myself
47ca8059ddbcc892d5488108084dc2317be3bec1dac90dc0ed7b66be579092dd	The first five Nato phonetic alphabet is Alfa, Bravo, Charlie, Delta, Echo.	language_fundamentals	NATO phonetic alphabet, first 6
47fa73b484a1b40eb16abce65fe3015cab41fccd1ed965dec72456de9873859b	Mereka berlari terlalu cepat	general	Self Citation
483a7d41ebbf2e60f3620337e633e836a84aa04613550d0911d9c8db54876eec	وہ کام کر رہا ہے.  		self
484a78642c55e8c5ff44f6319805227b672cff0d499cfc1b5d519af2f3e5c242	زه چی پوهنتون خلاص کړم بیا که ژوند وو کورته ځم		زه ځم کورته 
487f4840f2439d3a8ba692349de07260bd71a6725b8079ecea871911cabddbfb	زندگی کو خوشیاں بڑھانے کی کوشش کریں اور دنیا کی سیر کریں۔		self
489b57ac708f7acb2b97befe2a89566bc067b7ef3ccc0839ed9e6e0e16cbbc79	Wadajishinga mavuda pacha	general	Myself
48b46aa694055632dcdf7039598ab6768a3ac209ac48bf3cba8179b367c7dae7	میں اپنے دوست کے ساتھ ہوں. 		self
48d9ba541009bf5eab41735f2d8c48a9684a2b29ee73b39ec2b7bbc60318d441	میں اردو سیکھنا چاہتا ہوں۔		mine
48fbaaede81f3ef7f1fd220b71df0f8f592ef49723ce82adc7b311e874635122	Wokunda w'andu w'iche na kuw'uya.	general	Myself
48fdb75df85ca42c6fe8943e9578319f34a8fe83987de8af362fe42f1945807b	"Gnu stands for ""Gnu is not unix"""		self
49047745d9de834c1c0b7f87de86f8558baf7f1a8e01144dd52371f12e9b2b43	No matter your goals, Atomic Habits offers a proven framework for improving 		mywebsite
4905765199af796d55b30b2dd6e367176b7b117d45ebf70560a28c74938b9753	Turn off my timer		Self Citation
4906e45ecda672af4626169f297ec778e7448feb5554608a9842f080ff159c44	Enda kughushe kwaw'edungumia.	general	Myself
492783e35d7fad707281d2bd4d1c7d7948044f9d951cb077b4dde37c7927cc24	Yes, I do know about him, I'm just learn how to speak English.		my beautiful speech.
4939eb9343d777e17727098710fbee6ae354ab6f405ececc513ab6b943c8ba51	یہ کوئی مذاق نہیں ہے۔		Self Citation
4939fbe8bd5ed10656f9a37c90f974a7216a08385859fc5a33175c5476fb66a3	Mroghuo na w'ana wake.	general	Myself
49482c8b6bc0af430b15252b5458a55ed9deb4cc3a9c3dd1d0f2f6c99fa8f20a	Damn girl, you are so hot! My mouth's watering.		Grammar spellings.
49824d3772e41a33a8290695499cd32a1fcf2201e9732b9956cb45d5544464f3	Kuseke nyamagha huw'o.	general	Myself
4991249c1b6537e7bb01c88f956fa459e823224ef9ed769530b5bdda2ec58926	Wadaw'ika boi na koshi.	general	Myself
49b14b02bd15dca841ff344c79933579cdecf387847d348e4a51eafb39670c3d	W'uli ghw'ake wow'ika vyuma.	general	Myself
49b1fa103c2473635e2d18efeaa17061292bec643b8e32e4b3c45b7226e9c3f4	آپ نے کل کیا کھایا تھا؟		mine
49bc38696e3171e871d34baddd231e8a2345fca2e4b9129857ee742548c63044	Kuseleke w'ana w'isarighe na vua.	general	Myself
49cb1198dba9d0ed8b28689c4d2e37dec2daaa1e3ffc43ba030810755b56f02d	Wodesonga ighuo ela ndokuendie.	general	Myself
49db799790d12eb0d3ca4b60d4a09cddfdc1dc90360a9f8853f40353e0ed7f88	Mwana wofanane na ndee.	general	Myself
4a3366e8d3af24767c930fcfc18cac8fa37a9f3c7c7b66f64dad1d102c032642	. زندگی کے تمام لحاظ سے فیصلے کو دھیان سے کریں۔ 		self
4a33aea705ffeed8246ca65dc33e64ba959680b8e9d3dfe32a7759fffcbccd7f	Fine, you don't like it. What else? I just leave, right?		my beautiful speech.
4a3f90cbba5d60a1117db18e9cc21dd73fafbe449cbe6a7af12055ef39f36c9a	. صدقہ دینے کی اہمیت کو سمجھیں اور دعائیں کریں۔  		self
4a7ea1e20f68fde75c7436de1df3ab1073fb95ffa575de495bd6fb414122626e	Sikunde kuchunulwa ngolo na malagho ghisene mwengere.		self
4aa6e06dec1eb4920dad5be94f64d553336278a1b7c6957ef6808083670e4580	My business is being a success.		Self Citation
4ab7bbe14dffde0165b6c081a0ce2f5b4677dc6bcde2e9fba98565a45465e8ea	Excuse me, Matt Slays, that's my cake! I need for my birthday.		Grammar spellings.
4ac29c33b444f90c6a7b01bbc2f2a0d077239ea4b85bc89ec0372837b2420060	You can use the poison in this vial to coat one weapon		System Reference Document 5.1 Creative Commons
4b0f1382fb9fdc7b2a5fc7359371d5a19692cb3b06cfbb284d5e5206c89a4be2	. اپنی تعلیم اور دانائی کی قدر کریں۔		self
4b1d9721d53ace6ae06e1c9f3e6e7dfc00c16095e28ead82d44200121b1aa3c7	Why are people's clothes in here? Ew, are we living in naked.		Grammar spellings.
4b20d1f45e2c8a3f6c9473de605011c2318cde45c02a194a822bfe4cfb7f6c2d	Uhu mwana wadapoilwa kujifinika na ndighi.	general	Myself
4b3a48905bca091903517282068ffa2f97b7d360796862499bbe31c6c859612a	ohh dear. today im so sensitive, im going to bed. wanna join me?		speak
4b4a9598350f66162de036164a98074c87a9a1643380943f4c3f5fc6f9bf8878	hello ji		hello
4b4b528a119b7f58ceff6e5cef3fa253d57a081e6df9bd09057239741b17c5b9	W'andu w'ikaghosha w'idaw'ifikiria.	general	Myself
4b6da5ec4efab60d534b84171df53cf4bd4bf0c81cf0502bf405facd7d4a42f8	Isegi kui sa praegu mu tapad, ei suuda sa oma hirmu tappa.	media_entertainment	Self Citation
4b9f19ef54bc212c3078ae975ef4a88506024599618151184beba58585931f4d	are you sure the cookie jar is locked?		myself
4bc8c3d4633be1e757e86ddc24c08ece84d4b06af41087aa86eb8def697077b0	saya mau makan		indonesia
4bf97422b66712318a1a7c131852026bcca85f5ff7553658536cf03363b8a04d	hello my name is a	history_law_government	my name
4c3d06ecb6ca1ff0a51d009650415b4d3059da9dce869dbcf2f444a4af4eb52d	Knock knock, who's there? the interrupting cow. Interrupting cow wh- moooo! mooo!		self citation 
4c458f7e4f67b773df1037885a491d721ace66c695513217297e034ce4a7a4f0	Wodecha na magome gha w'andu nyumbenyi.	general	Myself
4c4d2f8c1c548dc2ac45626769cb95ae7f4cc6a11e8452e95bd889fa88f32ed4	 ان کا شجرہ نسب آٹھ نسلوں پر حضرت علی تک جاتا ہے۔		https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%81%D8%AC%D9%88%DB%8C%D8%B1%DB%8C
4c4f5e59d62edb65faa73fd19748560699f3362e3e638b2b57da3d9ec7ae6ec3	یہ میری خوشی ہے۔		Self Citation
4c67736e767c9ca8e23acc2eb93d2aaf4dcf31e9e8a784d89dabbdc1d6eed8da	بچوں کو پارک لے گئے. 		self
4c78c83976c03c4e4f0a7aa3f6dbe589d12af716e3733bfdc0af8bb2cc3647fd	Makaji gha kidaw'ida ghesinga kuviria na chai.		self
4c855077507782180c77b6796da929630bfbf2c0b47f80d66e792571f6ba50fa	. دوسروں کی ترسیل کو تعقل کے ساتھ جواب دیں۔ 		self
4ca1ca1a8471d736759dca56129ad4a35f622916ddf70e452dbd090c2e611647	Kufuma w'aenda miaka ikumi ndew'iw'urue.	general	Myself
4cac3adffa906a6cc6d2288edf83f14ce77ecc62f4c023604a5e03ef5f75655f	Please stop		Self Citation
4ce91499c69970e112556cbb97fe9878a2ff41710d93a299da717fe7518ed402	Mka wavae waenjwa w'ughangenyi.	general	Myself
4cf08073f6f2ee784efd1ce1c186c5e9e5394ed280fe1cd8699d9bfe39fab83f	Kindo chikushekerie kufume kwa migho ni kii?		self
4cf44cec4ec67eaeba4ffaead6716554f16f0018c64d776cb3abaf15ebb96bd0	. اپنے اہم ارادوں کو حفاظت کریں۔ 		self
4cf8c309bdea5458905fef1ca9d2d41655ad51cf1c955638632a895897f3970b	Meghegho ghake ghenonwa ni machi.	general	Myself
4d038f31e1ad08a9c8bf5e4d0824169e95b117d2e1b908d1e68febeeba6d5493	Naw'eskira dilo idime kuchumba.	general	Myself
4d142923c85c4e225a42746cfdf8d3537000c38892cb90fe8df0f87e02fd9fa9	خود پر قابو رکھیں اور اپنی طاقتوں کو بہتر طریقے سے استعمال کریں۔		self
4d267a4344e33b3f9327c750afb63da2e87346a9f596fd33c83c8abba18510e2	Kwaw'elola kii w'ele? 	general	Myself
4d26919b55b0a44a4bb22d09a2f17baacf8420d3d46601c536b192ecc0105be4	Dewitukiria wetukiria, wikashinika woruwu.		self
4d79cda7d6dc06d3181f3e3826eda0632f72cae6cfb5ef4a531c928b77ff1b68	Hello Evry one 		Me
4d822e02e16bc29da88a1e292406f44dc6db50cb5a34987a40080085c567b3a0	they can cause major traffic delays throughout the park.		nps.gov
4dbb79018f29350b3d4a49a59e91e199bdb2ae8a9f1380de261f9189f6a65413	 ایک مسلم کا دین  سے رشـتہ مچھلی اور پانی کا سا ہےـ    		Self Citation
4dcc128b202e9959cde2c068c13a1b8781dd790f45ad0fb5aef016efc5711ea7	You had a tomato sauce into my sandwich! How very dare you!		Grammar spellings.
4e11a44c84670c6eeae361c9713eeeb20cd1763af8332b7bd234d12e57735f17	saya suka minum jus oren.		my own
4e3f98d7b7e2d8b5d490afad4676a3bb3590ef6214979fc7a90dc6453028295b	W'adaloghana w'eni kwa w'eni.	general	Myself
4e72d805bc1976a846a17b44c38296847a57309ad20c9fbe304d23ee3ece4141	Kwawingie mka wako, da kudekelwa ni ani?		self
4e7c859471e3817d3e6d352d0cd5da911a0b39b1c777f81fd1f5005027640fb2	What that mouth do?		self citation
4e94daa21d1ee78585b779ea4fe21eff2ed7981440ddcffff9c97b4ef0c6f4d3	اس کے علاوہ، وہ پورے جنوبی ایشیا میں سب سے زیادہ قابل احترام		https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DB%81%D8%AC%D9%88%DB%8C%D8%B1%DB%8C
4e9fea807cdb278476d53fd4ff93c87bcbcd60c4f488266d26e44d5703f1b9ef	W'aghenyi w'ose w'echa ighuo.	general	Myself
4ea16b4853fa15a4a5500130e5df96dcd056639e3b2a5acd275f16f0cea1b1eb	what is your full name		self citation
4ea797ca6068b03a321ff4b0b8fc34503e10beaf834f3cdba81923f7abdf0355	Oh no, it's a big mess, help, can someone help.		Grammar spellings.
4ea7ceb50961c71fd198f9c246b5c2f4313bf479246ef00718c8d5e37234e04b	Choronyi chaw'o cha nyumbenyi chanona nyumba.	general	Myself
4ed0e9998a851bf6c07c26cc49f5c7f8b177aff9e8b0ad831355c36997589829	Siw'eenda simamia harusi ingi.	general	Myself
4f21cfdd70eaa861bc0862ee7a9eabe97f82366d9992472bbb1a970ce0b4a8bb	Ndew'ine malagho pacha.	general	Myself
4f443a4b57699f7e51b51f4b1e874bb616edf822f01d06443227e9979a5e6916	the world is my country citizen of the world 		citizen of the world 
4f690e88d5df02fa922dc0686ba223ce04e561d36fac118688675c467716de96	"Welcome to ""Reflections with Vaayu Jeeth,"" the podcast "		some blog
4f78dd2e2aa2a38c53077ca71610df9174db25e14b121b764e4702d158da9fbe	No podia deixar de pensar-hi. 		Les he escrites jo
4f78ffe1078c43558ba4b4d99c219d2615e8e80f032233f359f1263739b7fbcd	Wadaka wa w'oruw'o useelekia	general	Myself
4f7c2fd130396901efdc1d902a9502565c3e69bc0978c86c8436ececf7036dee	ہمیں دوستی کی قدر کرنی چاہیے. 		self
4f85ebbc6848798c408badd89c093eca1f0ef638f3df427f0475c288592eab58	მისტერ კუბიტმა გადაწყვიტა უცნაური ნახატების ასლები სახელგანთქმული გამომძიებლის შერლოკ ჰოლმსისთვის გაეგზავნა და დახმარება ეთხოვა.	general	არტურ კონან დოილი - ,,მოცეკვავე კაცუნები”
4fb7e62d841868393cdbf851db4e31183d1c6715e76b2fa21abf4fd56d27415d	hello world		dsfdf
4fd2b8781beedb0caa6bac2d4b572d80bf691156e0e4f24d2a4cd59c8dd2a582	Wait a minute, I thought I was marry to her, and, not you.		Grammar spellings.
4fe6cfb681f92520099ec9557138a1789977701e1ab4988e93bc3b164d6fb813	penis penis penis penis penis penis penis penis penis penis penis penis penis penis 		me
502a6a55e9318fe5d79f655bed5cfc049c44210f9bf9d32765b7138282119824	ჩინელებმა ჩინეთიდან ჩინური ჩაი ჩამოიტანეს 		ენის გასატეხები
504b1aec0301ffb2ea58907742090ae6d4aa9a35fdd185006efbbd7b1af16133	W'andu w'elisa ngelo ra kidaw'ida.	general	Myself
505caf16c99478f4df0875729176d6859a7e2d0e868d61bd824cf195f4a8b3ce	W'epata w'andu w'eagha nyumba nicha.	general	Myself
506ebc976e20acbade8993258ee4e3249398f6ddee06b246169b7482588e991d	میری کتابیں میرے خزانے ہیں۔  		Urdu
506fee4f4f99d25079b2a0691e217ab6e5b6ded77fdd1630e36a80945816f8b5	Kundana nao ndekune ilagho.	general	Myself
5079ed68298cb454be466df57cfe23302b5bc86f36de2f83829d87ed92fd628b	I have to thank my friend Dr. A. C. Haddon.		The Golden Bough
50a3cb68f3d8c39fcd8c1d72261a98304d9a75ec11e6a959b92d87ff3915ace9	Zighana kusekecha fwaa kabla Matuku ghisevikie.	general	Myself
50cec6912be94ade8bf9a74f8f6c3dccccb6ab41dc4d1525cb50c314dd748e25	"Jews pronounce it Adunai. Which means ""My Lord"""	general	self
50dffedd32c0014e7f7e3f8a2a9af6b37a7290785b716b67dbccb1c36d68e8ce	you might walk on streets made of solid fire		System Reference Document 5.1 Creative Commons
50ed69f918a1b5d67752a7eded1e230e44aede8fb19153ba0c406266c8bc4017	Aw, you guys, oh, you making me cry. Come here boy.		Grammar spellings.
510f2d9f3279c126806abb9f92b3a9f08472d28978b3fdd25af2296078ac48f5	we're figuring out how we can have all three boys two days a week		self citation
511631bc3c6487f49a25a2589b81d1908ad3f07840580aca0bf9af50aec84e08	Kwaki um'menyere mkeku wape huwu?		self
511b6af78836ac3c2802879529ce995650329d1cc0c3eb4ca204cdec5f96772a	کل ہم پارک گئے تھے۔		mine
5154088cc7714bff571dda0de8e76f852d846eee601a7145fad882f06d7e50b4	Nekunda kunighotie sejhi waghora.	general	Myself
517b49854bbee43577011b12688319f1de14f9057dfc21518c9133708f7f0f3b	We pull up in Houston Texas		Life
517df71c610c888c7dab0cca5d1f9dcd98810af06ba55df6f7da1fc1393ffdcb	Itanaa malagho gheka pacha.	general	Myself
51acbce5ab75a27f21d149d81a5cadd1cf8ca2e222632385bf23c321bc221be9	Väiksena tahtsin väga Ameerikasse reisida, aga viimasel ajal tundub seal päris hirmus olevat.	general	I am the author.
51ad847c97a8b4a7b298b5209b9686b4e68d480b046455bc44e3b9b4dddadee9	Tanu nibonya w'ada.	general	Myself
51b0d57b59cea585ea54b3ca8485513258573cb681cc2dbe5c790cd716cdabe5	Excuse me, seller, have you seen girl with black hair in here?		My dream story.
51bbf0531082ad19f66182cc67abf25bbdb9a1e7061cff874670f98d179c71b7	እሊ ህዬ አፍርንጂ በሕሩ ልትበሀል።		ክታብ እፈ
51bf563097ec07cd94a8557b863804e6c25477fec2b564f63d7deeb12bead705	Roghua mghosi wapo.	general	Myself
51e40e42b0eb23d18282ad5ea979ffc6a1e468b835f5c2e32778d2cfcc28783b	his bachelor of science degree in Engineering		Josberto.euvoupassar@gmail.com
5227af7cd0d0a77149af921dbdd36343df797f8118c629a222f294013c6f0213	. اچھی عادات انسان کو بہتر بناتی ہیں۔ 		self
522b15c567a9e6b49842810f23d8fe4f30548434338d5c892685b85fcd9f8ff5	Nakwana na mapemba ghikidukwa ni machi.	nature_environment	Myself
523d4de8f4ab21003f5c833b81cdb7e9c11a5e3765cb9fa354062e57c3d6ccb4	Namuichi nicha nechi.	general	Myself
52a46089e789484fcac39fdff22a48dca30c673764b668c17ad7cbe09c3b7374	Wadarwa msumbuchi.	general	Myself
52f69ed7c62a7c608f450eace0c40d0daecbf8976b3b680804e89f628a4e03d4	Nadaiw'ilwa maka toe.	general	Myself
530c89a20a24c017ad0e2f5c33119f0e458889a9e253907d415e5e39147daf67	the longboats draw up on to the beach		System Reference Document 5.1 Creative Commons
531346cd1dc585f007977f29b7a7ecaa10b62fa44c00e5140e390983f64e69e5	Wadokonoka chonda chija orekuw'ie inu.		self
5324060bdf3001e6ffc0f4b8c4db77496ad88c94fc24da0ed3b581895649b8ed	کیا آپ کو سردی لگ رہی ہے؟		mine
536f5d38c59670b2632f0655fc7ea908f026347b51361e2307a2d67f5a3216c7	Sentences contributed here will be added to a publicly available vvv licensed dataset		licensed dataset contributed
53a264984caa2225df967343e76f7e616bf40ca3542607996a928448f4b21825	Nakulwa ni vua chienyi.	general	Myself
53c03f04f76102f935dba21ca2695a56b19cda1b7b26ed6515b431e31f523222	jeez louis, now what?		self citation
53ce0131ac9f1c5a47b41fb50ccaae7aa7805e97f3a6bdbed6bb17769e65ee01	Today, at the park, me and my girlfriend. go for a walk.		my dream bubble
53ce6292241308e6de420ea9b3a9ff6cf869dd580becadf026d096130f04b407	Golap fula		Golap fola
53f14a72568356fbfcc0c3651fe1e2709c58fa7511a55ac99563006f61551b9c	A		hassan
53fa6a58f6b5fa585066cc3900f83596ee277d3ecaca41d6ff879355ef053d90	Where's my backpack? Oh shoot, I left it at the bathroom.		My dream story.
5404ab55d0c62c6bc190c9175dc8bc3992eef88714c845c919bc4e7ea8bec8b4	میرے وطن کا نام پاکستان ھے ـ 		Self Citation
540bf4b49d014ac0da2359f65e1d612e3665a200c2279af7fc46a699f21c653e	สวัสดีครับ		thai
541a077db7957d2dee47bc6908a4f9e62e2da41947861aa4bd5c586a14882a0c	Libraries are important for culture and education	media_entertainment	Self Citation
5429b9042fceaa37c364e3f1eaa97fcf1565f53e6895cbe30f4946f3bc5bb854	ہم کل سینما جائیں گ		mine
